Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2016-11-12;3;5;12;14;16;28;30;33;36;37;38;39;41;54;55;56;59;60;61;70
2016-11-10;2;3;7;16;27;28;29;31;32;39;43;44;46;49;50;51;52;57;64;66
2016-11-09;1;15;16;17;20;25;29;33;39;41;44;47;49;50;51;54;61;66;67;68
2016-11-08;1;6;7;8;13;15;23;25;30;31;46;48;49;51;56;58;60;62;63;68
2016-11-07;2;4;9;10;11;16;28;30;34;36;38;40;41;42;50;53;56;59;61;67
2016-11-05;2;5;19;24;28;30;33;39;42;45;47;52;53;57;58;62;65;68;69;70
2016-11-04;1;3;7;10;19;24;26;27;32;42;45;49;50;52;56;57;60;62;64;65
2016-11-03;2;4;7;9;11;14;22;26;28;34;42;43;45;49;50;51;52;60;63;67
2016-11-02;3;6;11;17;18;20;24;30;33;34;37;38;39;41;49;50;58;59;63;66
2016-10-31;5;6;10;11;13;18;26;30;32;33;37;38;41;45;47;48;55;61;68;70
2016-10-29;2;3;4;5;7;12;15;17;25;30;35;37;38;40;46;52;54;60;61;68
2016-10-28;1;7;11;13;22;29;33;34;38;39;41;43;45;48;51;52;59;65;68;70
2016-10-27;2;3;6;9;10;14;16;21;25;26;27;31;32;33;37;38;42;49;54;59
2016-10-26;2;4;8;15;17;20;22;23;24;29;35;38;39;41;53;57;61;62;67;68
2016-10-25;2;3;5;6;13;16;21;24;26;35;40;46;49;56;57;65;66;68;69;70
2016-10-24;3;7;9;10;11;12;27;29;32;34;39;41;44;47;58;59;60;65;67;68
2016-10-22;1;2;3;8;9;10;11;20;27;29;33;37;39;42;49;55;56;64;68;69
2016-10-21;7;9;10;12;13;22;24;25;26;27;30;31;37;39;48;49;53;54;60;67
2016-10-20;2;5;15;16;25;31;32;33;35;36;37;43;50;52;53;55;59;60;63;67
2016-10-19;7;8;15;18;22;25;26;27;29;31;36;42;43;44;50;51;58;63;69;70
2016-10-18;1;5;13;14;15;20;24;25;29;32;35;36;38;45;46;49;54;56;61;67
2016-10-17;1;2;17;22;24;28;29;33;36;38;39;41;44;45;46;49;58;60;69;70
2016-10-15;4;7;11;12;15;16;17;20;25;40;42;47;54;57;59;60;61;66;67;70
2016-10-14;3;4;5;6;7;8;9;30;34;36;38;39;47;48;51;52;53;55;62;68
2016-10-13;1;12;18;19;21;24;27;30;34;35;36;37;40;42;47;48;54;61;64;68
2016-10-12;2;9;16;20;26;27;28;30;31;32;33;38;40;45;46;48;50;57;60;68
2016-10-11;1;6;9;20;29;31;32;36;37;45;46;47;50;54;56;57;60;63;67;68
2016-10-10;2;5;14;25;27;28;29;35;40;43;44;46;51;53;55;58;64;66;69;70
2016-10-08;1;9;11;16;28;32;35;37;38;43;44;45;46;49;50;51;54;56;57;68
2016-10-07;10;11;13;15;17;19;24;33;39;45;47;52;54;57;58;59;60;61;68;69
2016-10-06;2;3;6;17;19;27;28;37;40;44;46;48;50;58;59;60;62;63;67;69
2016-10-05;1;3;16;22;24;26;28;31;32;33;41;48;49;51;53;55;59;62;67;70
2016-10-04;1;2;6;9;10;15;23;26;28;29;30;36;39;41;43;49;54;59;60;61
2016-10-03;1;2;3;4;9;11;26;27;29;31;32;33;43;45;49;55;56;60;62;69
2016-10-01;4;8;14;15;26;27;30;39;40;41;43;46;51;52;53;57;60;61;62;66
2016-09-30;1;3;9;11;13;19;20;24;34;36;39;45;46;48;51;55;56;57;58;64
2016-09-29;6;7;11;13;15;16;18;19;22;24;25;36;40;42;46;49;52;62;64;67
2016-09-28;8;9;11;17;19;21;23;28;30;33;34;37;40;52;53;61;63;64;66;69
2016-09-27;2;3;5;9;11;19;23;27;33;36;41;44;45;50;51;52;55;64;66;70
2016-09-26;1;3;4;5;7;12;15;20;23;24;26;31;32;46;47;49;55;63;67;69
2016-09-24;2;3;4;6;19;26;33;41;45;47;48;51;53;54;55;56;57;60;61;65
2016-09-23;1;6;10;12;13;14;18;21;25;43;44;47;49;53;54;56;60;61;62;70
2016-09-22;4;5;8;17;24;26;27;28;30;33;38;39;40;41;43;52;58;61;66;67
2016-09-21;1;4;8;17;18;22;24;26;28;36;46;48;49;53;54;58;60;61;63;69
2016-09-20;6;7;10;11;13;24;28;29;30;32;40;43;44;46;48;53;57;62;66;70
2016-09-19;1;3;8;9;14;17;20;27;30;31;36;38;43;52;54;55;57;59;63;68
2016-09-17;3;11;26;30;32;33;34;36;37;41;42;43;48;53;56;59;60;62;67;70
2016-09-16;5;8;12;15;17;18;19;22;25;29;32;34;40;47;51;55;56;64;69;70
2016-09-15;1;3;8;11;12;15;18;22;23;28;29;35;40;45;46;58;59;62;63;64
2016-09-14;2;6;9;11;12;14;16;19;21;25;32;36;39;45;49;51;52;53;54;66
2016-09-13;1;2;6;9;17;22;23;28;30;38;39;43;49;53;54;58;64;65;66;69
2016-09-12;1;2;3;7;10;11;15;19;20;22;23;37;38;42;45;49;50;51;61;67
2016-09-10;2;3;8;14;17;18;24;25;26;29;35;43;45;46;50;52;61;62;65;69
2016-09-09;2;3;8;12;17;24;28;34;37;39;47;48;49;50;54;55;57;62;64;69
2016-09-08;11;13;20;21;25;28;29;30;37;38;45;47;51;52;54;58;59;64;66;69
2016-09-07;4;12;15;22;24;25;27;29;33;34;35;37;38;43;44;47;54;60;62;68
2016-09-06;3;11;13;15;16;20;22;24;29;32;33;42;46;48;52;53;56;58;62;68
2016-09-05;7;17;18;19;29;37;40;42;44;45;47;49;50;53;56;62;65;66;67;70
2016-09-03;3;4;8;13;15;22;25;27;28;30;36;37;47;51;54;57;59;62;66;69
2016-09-02;1;2;12;13;16;21;22;23;27;28;35;39;43;44;50;54;55;56;59;61
2016-09-01;13;16;22;25;26;27;30;36;37;38;40;44;45;50;53;54;57;64;67;68
2016-08-31;6;9;14;23;29;30;32;36;37;38;39;40;44;45;47;50;51;60;67;68
2016-08-30;1;3;4;11;18;19;20;24;26;28;29;30;33;38;39;48;49;62;68;70
2016-08-29;12;19;20;26;28;29;31;39;40;44;45;52;54;58;59;60;62;65;67;70
2016-08-27;1;11;13;15;17;19;20;24;25;26;39;42;46;48;55;57;60;61;62;68
2016-08-26;1;4;12;15;16;17;19;27;28;32;33;36;37;40;42;47;52;65;66;68
2016-08-25;1;4;5;7;9;10;11;13;24;27;32;35;37;44;48;54;57;60;61;63
2016-08-24;3;6;7;10;12;21;22;29;31;32;33;37;41;44;45;59;60;67;69;70
2016-08-23;7;11;12;17;19;21;23;24;27;31;32;33;39;40;46;54;57;58;59;68
2016-08-22;1;3;6;14;19;25;27;28;35;37;40;43;50;52;55;59;61;64;67;68
2016-08-20;3;7;15;16;19;24;31;32;33;42;44;45;46;48;49;52;53;58;63;67
2016-08-19;6;13;15;16;20;21;23;24;26;27;29;33;34;44;46;47;48;55;61;69
2016-08-18;9;12;18;19;20;25;30;31;33;34;36;42;44;45;49;52;61;63;65;70
2016-08-17;8;10;18;19;23;25;28;29;30;31;35;37;39;47;49;52;57;61;68;69
2016-08-16;1;6;9;13;14;15;21;22;31;34;37;38;42;44;45;47;52;54;67;68
2016-08-13;1;3;9;10;11;14;17;18;24;26;27;38;41;47;49;56;59;65;66;70
2016-08-12;3;6;7;8;10;12;14;24;31;34;35;38;41;43;44;52;57;62;64;69
2016-08-11;3;7;11;13;14;16;18;22;24;25;26;29;32;33;34;56;59;60;61;66
2016-08-10;6;12;14;15;19;22;23;24;27;29;30;32;35;40;49;51;52;55;56;64
2016-08-09;2;3;11;14;16;17;19;24;32;33;34;35;39;43;52;56;59;60;67;68
2016-08-08;1;3;4;25;26;29;33;35;36;39;40;45;48;50;53;54;60;61;62;70
2016-08-06;1;6;8;11;14;18;23;25;26;30;37;38;41;48;52;53;64;65;66;67
2016-08-05;1;6;8;9;17;21;22;26;29;32;34;35;40;45;48;54;57;61;62;70
2016-08-04;5;6;18;22;23;26;28;29;32;33;34;38;40;45;51;59;63;65;69;70
2016-08-03;1;5;11;12;13;14;18;20;24;34;36;40;42;43;51;56;57;58;63;69
2016-08-02;4;8;9;10;12;16;20;28;30;33;35;39;45;47;49;55;56;60;65;69
2016-08-01;3;5;9;10;12;19;21;27;29;30;35;37;38;43;54;56;57;61;64;65
2016-07-30;9;13;15;16;18;20;21;23;28;32;35;36;49;50;56;59;63;64;66;70
2016-07-29;4;13;14;21;22;23;27;28;31;35;37;38;40;44;53;55;60;61;69;70
2016-07-28;2;5;10;23;24;25;32;34;36;39;42;47;50;54;58;61;64;66;68;70
2016-07-27;6;9;12;15;16;24;28;29;33;37;42;43;49;51;53;56;58;61;62;64
2016-07-26;4;5;6;8;11;12;13;14;27;32;33;37;44;52;56;58;59;60;61;69
2016-07-25;12;15;17;22;23;26;32;33;34;36;39;53;56;57;60;63;65;66;67;68
2016-07-23;5;8;18;19;27;29;30;31;33;37;39;43;45;48;52;56;59;62;68;69
2016-07-22;3;6;7;8;12;14;16;17;25;28;29;30;35;38;40;42;50;56;66;69
2016-07-20;5;8;9;14;15;28;35;36;40;43;56;58;59;60;62;63;66;67;68;69
2016-07-19;3;4;10;11;13;17;26;31;38;40;44;45;49;50;51;52;53;55;58;62
2016-07-18;1;7;12;13;28;34;35;38;40;42;43;46;47;49;52;55;57;58;64;65
2016-07-16;5;13;15;16;17;20;23;26;29;31;34;38;40;42;46;51;62;63;69;70
2016-07-15;5;7;8;11;18;19;20;21;25;27;34;37;42;51;57;58;63;64;67;69
2016-07-14;1;2;4;6;12;17;19;21;23;33;35;42;45;46;47;52;58;62;65;66
2016-07-13;3;4;10;20;22;31;33;37;38;40;42;45;47;48;49;53;54;61;63;65
2016-07-12;1;8;9;15;19;20;21;29;34;35;40;42;52;53;58;61;62;67;68;69
2016-07-11;2;6;10;11;15;21;22;29;34;37;41;43;46;47;51;55;56;60;66;70
2016-07-09;2;14;15;16;18;19;20;26;34;35;36;39;41;46;50;51;54;57;63;70
2016-07-08;10;13;14;15;16;19;21;29;34;37;41;43;45;48;56;59;60;63;65;67
2016-07-07;6;7;8;9;13;17;19;20;21;34;35;37;39;41;46;48;50;54;56;65
2016-07-06;4;7;11;12;13;15;19;22;23;28;34;35;46;48;50;54;59;60;67;69
2016-07-05;1;4;9;14;15;17;22;26;35;39;41;42;46;53;54;58;61;64;65;67
2016-07-04;10;11;21;28;30;33;37;40;41;42;49;50;51;57;60;63;65;67;68;69
2016-07-02;1;3;4;5;13;15;21;25;28;29;30;31;39;45;52;55;56;65;66;69
2016-07-01;1;5;6;7;11;22;26;29;33;35;38;40;44;47;48;54;61;67;68;70
2016-06-30;5;11;12;17;21;22;30;32;35;36;38;40;42;43;47;54;59;66;69;70
2016-06-29;6;7;14;17;21;22;23;24;27;33;34;40;42;47;48;49;51;56;62;67
2016-06-28;1;6;8;9;16;29;32;34;45;47;48;49;50;53;54;55;58;61;65;66
2016-06-27;1;13;15;19;22;23;26;27;30;36;39;40;41;44;51;54;61;62;63;64
2016-06-25;7;16;18;19;20;26;27;31;32;35;39;41;44;50;51;57;59;60;66;69
2016-06-24;5;7;11;13;17;18;31;34;35;40;42;43;47;49;50;58;59;61;66;69
2016-06-23;1;12;15;17;18;26;29;32;33;35;38;40;47;48;53;54;57;63;64;68
2016-06-22;1;4;5;14;22;27;34;35;44;45;47;52;57;58;59;60;63;67;68;69
2016-06-21;1;9;11;14;17;25;31;33;34;39;41;42;47;48;52;53;54;56;60;64
2016-06-20;1;4;5;6;9;16;18;19;24;25;27;31;33;39;44;51;52;54;60;70
2016-06-18;3;8;17;20;21;23;26;33;37;39;40;44;48;56;57;59;61;63;65;66
2016-06-17;4;7;11;13;14;20;21;24;28;30;34;36;41;42;48;54;55;62;65;69
2016-06-16;2;12;16;21;23;29;31;32;34;35;44;45;46;47;50;51;52;53;61;65
2016-06-15;9;13;18;21;23;24;25;26;29;31;35;36;41;47;49;56;57;58;60;64
2016-06-14;1;2;3;5;9;14;18;19;25;32;34;36;37;42;48;50;60;61;62;66
2016-06-13;10;11;14;15;18;26;27;30;34;36;37;45;46;47;48;51;53;57;58;68
2016-06-11;1;4;7;8;11;18;24;25;26;27;28;29;34;35;41;47;49;60;64;66
2016-06-10;10;12;17;18;20;23;26;37;39;41;43;44;46;48;51;59;64;65;66;70
2016-06-09;3;14;18;19;20;26;27;30;34;38;40;41;42;43;50;52;53;57;63;69
2016-06-08;8;9;11;17;27;29;30;39;40;42;49;50;54;57;58;59;61;62;64;70
2016-06-07;3;14;15;18;20;21;22;25;26;27;33;39;42;45;51;53;55;56;62;63
2016-06-06;5;7;9;13;16;18;33;37;41;42;43;44;46;47;50;59;61;63;67;69
2016-06-04;2;3;4;5;6;13;17;18;23;28;33;37;38;39;45;46;47;53;55;62
2016-06-03;2;5;10;14;16;17;20;23;25;31;38;39;41;45;47;48;49;50;59;60
2016-06-02;2;6;7;11;12;15;17;21;24;26;41;42;43;44;45;47;52;54;58;66
2016-06-01;7;11;12;22;25;28;33;39;41;42;45;48;50;52;54;59;61;62;65;70
2016-05-31;1;9;14;25;27;28;29;32;35;36;38;39;43;44;46;47;57;59;61;66
2016-05-30;7;10;13;14;22;25;27;31;33;39;40;41;42;44;45;49;51;62;64;68
2016-05-28;1;2;3;5;7;14;15;20;21;22;32;35;39;41;43;47;50;51;58;70
2016-05-27;1;2;3;4;6;10;12;14;16;18;25;26;29;35;44;45;52;53;61;67
2016-05-26;1;2;5;8;10;13;17;20;23;25;29;32;36;38;49;50;53;55;65;67
2016-05-25;6;7;18;21;24;30;31;32;34;35;38;40;42;43;44;46;53;59;65;66
2016-05-24;1;5;8;10;11;12;19;21;25;38;43;44;45;47;49;51;58;59;62;70
2016-05-23;1;2;8;10;18;19;21;24;27;29;32;39;41;44;46;47;52;58;66;68
2016-05-21;3;7;10;13;17;18;21;22;24;27;29;36;41;44;49;51;57;61;65;67
2016-05-20;1;2;5;6;9;15;17;18;21;29;30;33;39;42;47;53;55;58;59;70
2016-05-19;5;6;8;12;16;17;22;26;27;30;31;33;35;36;45;50;54;59;61;70
2016-05-18;5;6;16;20;23;28;31;33;34;37;41;47;51;54;55;57;62;64;65;69
2016-05-17;2;3;6;12;13;16;20;25;26;35;37;38;39;41;44;50;54;60;65;68
2016-05-14;5;9;10;11;18;22;35;36;42;44;45;46;50;52;58;61;63;66;68;70
2016-05-13;3;8;9;10;11;13;27;28;31;34;38;43;47;52;54;55;57;62;65;67
2016-05-12;4;7;9;10;12;13;15;23;25;27;39;43;45;48;56;61;62;64;66;67
2016-05-11;1;2;5;9;22;23;26;27;35;36;38;44;48;49;50;51;54;66;68;70
2016-05-10;7;9;10;17;18;21;28;29;30;38;40;44;48;55;58;62;64;65;67;68
2016-05-09;2;5;7;8;9;12;20;25;26;29;35;38;39;41;47;51;52;59;62;69
2016-05-07;3;5;9;10;19;20;21;23;24;30;34;36;40;43;44;46;48;49;57;67
2016-05-06;1;5;7;10;14;16;17;21;23;27;30;40;43;46;48;57;59;61;63;64
2016-05-04;2;5;16;20;23;25;26;34;35;40;41;48;51;55;60;62;63;65;66;67
2016-05-03;3;4;5;6;10;13;17;18;19;20;34;36;39;41;44;46;53;54;61;62
2016-05-02;5;7;9;13;14;15;16;18;21;22;30;35;37;39;44;53;54;59;67;68
2016-04-30;2;5;7;12;14;21;26;31;32;33;35;42;49;55;56;57;59;60;61;66
2016-04-29;3;5;7;9;14;15;19;23;27;30;35;36;39;43;49;56;57;59;61;63
2016-04-28;5;6;12;16;17;23;25;32;33;37;40;44;47;49;52;54;57;58;64;65
2016-04-27;5;6;9;10;14;19;26;28;30;34;36;37;40;48;50;53;54;61;66;68
2016-04-26;1;5;9;11;12;15;21;23;24;25;36;40;41;42;49;51;54;57;58;70
2016-04-25;1;6;8;16;23;24;30;31;32;34;36;38;41;46;47;51;53;55;56;65
2016-04-23;3;4;7;10;11;12;14;15;19;21;31;33;47;52;53;59;60;61;67;70
2016-04-22;4;5;8;10;13;19;23;24;25;26;28;31;32;33;34;43;49;56;60;61
2016-04-21;1;3;7;14;18;22;29;32;34;35;37;38;42;43;46;50;56;68;69;70
2016-04-20;7;9;10;14;17;22;26;28;30;31;34;40;47;49;50;54;60;63;65;70
2016-04-19;1;2;7;8;9;16;17;19;28;30;31;33;36;43;45;49;52;55;58;64
2016-04-18;1;4;5;10;16;23;28;31;32;35;39;40;47;50;51;55;56;60;62;67
2016-04-16;11;13;17;19;22;25;27;29;31;34;36;38;40;52;56;58;60;61;62;66
2016-04-15;1;8;12;13;14;20;28;31;33;37;38;41;42;48;51;52;53;57;60;63
2016-04-14;5;7;12;17;19;20;23;24;27;29;32;38;43;46;50;51;54;60;61;65
2016-04-13;5;9;13;17;20;21;28;33;36;47;48;49;54;55;56;57;67;68;69;70
2016-04-12;7;16;17;18;20;21;22;23;25;28;29;30;38;41;43;44;48;60;65;69
2016-04-11;1;3;4;10;12;13;15;21;24;26;30;35;37;46;47;49;57;60;61;69
2016-04-09;3;6;10;12;13;17;21;22;23;25;31;37;45;46;53;54;57;62;64;66
2016-04-08;4;5;6;8;13;14;29;30;34;35;37;38;42;46;48;57;58;63;64;68
2016-04-07;19;21;22;23;24;25;31;32;33;37;40;42;50;51;52;53;55;61;63;64
2016-04-06;2;4;5;10;11;12;19;20;22;23;24;39;42;45;46;50;55;61;64;66
2016-04-05;2;5;11;14;16;25;28;29;30;32;35;38;45;49;52;53;55;57;58;66
2016-04-04;5;8;9;15;18;24;29;30;37;41;50;53;56;57;58;59;60;62;65;68
2016-04-02;2;4;11;13;18;20;21;22;27;29;35;36;39;42;45;57;59;60;61;69
2016-04-01;1;2;6;9;10;15;17;23;24;32;35;37;39;41;48;57;59;61;62;64
2016-03-31;1;2;11;15;17;18;19;29;37;48;50;51;54;57;59;63;65;66;67;68
2016-03-30;2;4;7;10;11;15;16;23;24;25;26;34;35;42;54;58;59;64;65;69
2016-03-29;9;10;13;17;23;24;25;27;28;32;44;45;47;51;52;53;57;63;65;67
2016-03-26;2;3;7;9;10;11;14;29;38;40;43;50;51;52;56;57;59;65;67;69
2016-03-25;4;9;17;18;23;24;25;37;39;41;46;49;51;54;55;59;61;62;66;68
2016-03-24;1;4;6;9;13;14;19;21;22;25;27;28;34;36;43;52;53;59;65;68
2016-03-23;2;3;6;9;11;13;22;25;26;27;29;31;35;37;42;44;47;54;65;66
2016-03-22;7;9;10;11;14;18;34;42;43;44;45;46;47;54;56;57;59;62;66;69
2016-03-21;2;4;6;9;26;27;29;30;33;35;39;40;43;44;47;50;55;58;63;69
2016-03-19;1;5;12;16;18;19;21;23;25;27;31;33;35;42;43;48;51;63;64;69
2016-03-18;5;6;9;10;12;13;14;15;22;23;28;33;39;41;43;46;48;62;65;68
2016-03-17;1;5;7;8;11;12;15;21;30;31;34;35;36;39;50;57;62;63;65;66
2016-03-16;1;2;3;6;8;11;12;15;21;26;28;32;34;35;43;55;61;63;66;67
2016-03-15;1;4;9;12;25;26;27;30;32;34;42;51;55;57;58;61;62;63;69;70
2016-03-14;2;3;4;5;6;7;12;16;18;20;27;29;31;41;42;45;46;51;61;62
2016-03-12;4;7;9;16;18;20;21;22;31;33;36;37;42;44;51;52;56;60;63;64
2016-03-11;1;2;5;8;9;12;13;17;22;27;29;30;37;41;42;44;47;60;63;70
2016-03-10;1;2;3;4;9;20;24;26;31;38;41;43;44;47;50;51;56;58;66;67
2016-03-09;6;7;9;10;16;21;24;26;31;48;49;53;54;56;61;62;64;66;68;69
2016-03-08;8;10;15;17;18;23;25;28;29;35;37;38;43;48;52;58;60;66;69;70
2016-03-07;9;12;15;17;19;20;31;32;36;40;45;49;52;56;59;60;61;67;68;69
2016-03-05;1;5;7;12;14;18;19;23;26;30;36;37;38;40;45;58;60;63;64;68
2016-03-04;5;6;12;13;26;30;34;35;40;43;49;52;53;54;59;61;62;64;69;70
2016-03-03;3;5;6;13;18;19;21;25;28;30;34;45;46;50;54;56;65;67;68;69
2016-03-02;3;5;9;11;13;19;31;33;35;38;42;47;49;52;53;57;63;65;66;69
2016-03-01;2;3;5;7;10;19;23;26;27;28;30;31;44;49;54;55;61;66;68;69
2016-02-29;3;5;7;12;16;18;20;21;22;29;30;33;36;47;51;55;57;60;63;66
2016-02-27;2;3;4;5;9;12;13;16;17;20;21;22;27;44;49;50;55;56;63;69
2016-02-26;1;4;7;10;11;18;25;29;30;31;33;38;40;44;47;50;53;58;60;69
2016-02-25;1;3;5;9;10;12;14;17;18;20;23;26;35;38;39;44;46;54;57;61
2016-02-24;2;4;5;9;13;16;18;19;22;31;35;36;38;39;44;51;52;58;63;70
2016-02-23;2;3;5;12;18;19;21;23;24;25;26;28;32;35;57;64;66;68;69;70
2016-02-22;2;4;13;18;19;20;22;24;26;36;37;45;53;58;59;61;62;63;65;67
2016-02-20;5;7;10;13;17;21;24;25;28;29;39;40;45;48;52;53;58;63;65;66
2016-02-19;8;13;15;20;22;28;33;34;39;42;43;45;46;48;50;53;54;55;64;67
2016-02-18;5;7;10;11;13;17;20;25;26;34;41;43;45;48;53;56;62;66;69;70
2016-02-17;5;13;14;16;18;23;32;34;35;38;39;45;46;49;51;56;64;66;68;69
2016-02-16;5;10;21;23;27;29;30;32;39;45;48;49;52;53;59;60;61;64;68;69
2016-02-15;2;3;9;10;11;13;15;16;21;32;35;42;47;49;56;58;59;60;65;68
2016-02-13;5;7;8;13;26;28;29;31;32;35;37;38;39;42;43;46;50;52;55;60
2016-02-12;6;11;15;16;25;28;33;35;38;44;45;49;50;53;55;57;59;67;69;70
2016-02-11;1;6;7;10;11;13;16;19;21;24;27;30;44;45;48;50;51;55;58;60
2016-02-10;5;7;8;12;14;16;29;31;32;36;42;47;48;51;52;53;63;65;68;70
2016-02-09;5;11;13;14;17;23;26;27;30;42;44;47;48;52;53;54;55;58;63;65
2016-02-08;2;17;20;21;25;26;31;32;34;35;37;39;42;47;50;55;61;62;65;69
2016-02-06;5;7;11;16;22;27;30;34;35;36;38;40;44;45;49;51;52;60;66;69
2016-02-05;3;14;15;17;20;21;26;28;29;30;33;35;39;40;56;60;64;66;68;69
2016-02-04;2;3;4;10;14;17;18;26;27;32;38;39;41;44;54;56;57;59;60;61
2016-02-03;2;3;4;5;8;13;15;18;20;23;25;27;30;38;55;63;64;65;66;67
2016-02-02;1;2;7;11;13;16;20;23;24;27;31;32;34;37;40;41;59;65;66;67
2016-02-01;1;3;16;19;27;29;30;31;32;34;37;43;46;49;54;55;57;63;66;67
2016-01-30;2;12;15;19;21;26;29;33;35;40;41;46;50;51;52;55;57;59;65;67
2016-01-29;5;7;14;15;17;18;19;21;25;27;37;49;53;54;57;58;60;62;69;70
2016-01-28;1;5;9;13;16;17;18;24;25;26;29;30;35;41;49;50;60;62;63;69
2016-01-27;2;5;12;19;27;31;33;36;39;43;50;51;52;53;57;60;63;64;67;69
2016-01-26;2;6;7;8;11;13;23;25;29;31;33;36;38;43;58;59;61;65;68;70
2016-01-25;2;7;12;19;23;25;27;29;41;43;46;47;50;52;55;56;57;59;61;67
2016-01-23;8;12;17;21;22;27;33;38;39;47;48;49;50;51;56;57;62;64;67;68
2016-01-22;1;5;6;7;12;13;14;19;22;23;26;31;37;49;54;55;61;63;66;69
2016-01-21;1;10;14;15;18;20;31;33;37;45;46;48;50;56;59;63;65;66;68;69
2016-01-20;2;9;18;20;22;27;28;30;33;35;41;44;52;56;60;62;66;67;69;70
