Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2018-12-08;2;3;4;7;8;13;16;17;18;27;28;32;43;51;52;54;56;60;64;65
2018-12-07;5;9;10;13;17;25;26;33;36;37;39;42;44;50;51;56;61;64;66;67
2018-12-06;4;9;13;15;16;19;20;22;27;28;31;43;44;46;47;52;61;63;67;69
2018-12-05;5;8;10;13;16;20;21;23;26;32;33;47;48;50;51;58;60;64;65;67
2018-12-04;1;4;5;15;20;24;30;31;33;37;41;44;49;51;55;57;61;63;69;70
2018-12-03;4;7;14;15;16;18;22;23;29;34;39;40;49;52;54;56;61;62;66;67
2018-12-02;1;6;13;14;15;16;17;19;22;32;34;39;41;42;50;55;58;62;68;70
2018-12-01;3;5;6;7;9;10;11;15;21;34;44;46;47;51;52;53;55;62;69;70
2018-11-30;3;5;14;16;17;19;22;30;33;34;42;43;47;50;58;59;63;65;67;68
2018-11-29;8;13;17;19;21;23;27;29;30;32;38;48;52;54;56;62;65;66;68;69
2018-11-28;4;7;9;14;15;18;29;31;33;41;45;47;48;58;61;62;63;66;67;68
2018-11-27;3;5;8;10;13;17;26;27;30;32;34;36;37;38;50;54;58;66;67;68
2018-11-26;7;17;20;22;26;27;31;33;37;38;41;44;45;47;49;50;53;65;67;69
2018-11-25;3;4;9;12;13;18;26;30;31;34;37;42;47;54;58;59;65;66;67;68
2018-11-24;7;17;20;21;22;23;24;27;29;31;35;37;47;48;49;50;54;56;59;60
2018-11-23;2;15;16;19;24;32;34;37;38;43;44;45;46;48;50;58;60;62;64;66
2018-11-22;7;18;19;22;25;27;29;34;36;48;51;55;56;57;60;62;63;64;66;68
2018-11-21;1;3;5;9;13;14;18;23;24;26;27;33;36;39;46;47;53;55;61;65
2018-11-20;2;5;13;16;22;28;33;37;38;41;43;44;45;46;49;51;52;55;68;70
2018-11-19;10;13;14;15;16;18;19;20;27;36;37;42;44;47;48;49;52;55;66;69
2018-11-18;3;4;8;14;17;18;19;23;29;31;36;37;45;47;48;53;56;59;67;70
2018-11-17;3;4;6;7;11;12;17;25;39;42;46;50;51;57;60;62;63;66;67;69
2018-11-16;1;7;13;16;17;18;19;23;28;29;31;33;39;42;48;51;52;58;67;68
2018-11-15;2;5;8;10;14;17;27;34;36;38;40;42;47;49;50;54;60;62;65;66
2018-11-14;4;5;15;17;22;30;34;37;38;39;43;44;47;48;53;54;55;58;69;70
2018-11-13;1;4;9;12;13;17;25;28;30;31;32;37;42;46;50;53;57;58;59;62
2018-11-12;1;6;12;16;26;30;31;33;35;37;41;42;44;47;48;50;51;52;63;65
2018-11-11;3;4;8;14;15;16;18;23;25;28;30;36;43;46;49;56;59;68;69;70
2018-11-10;1;9;16;21;24;28;29;32;34;36;41;45;47;48;50;52;54;55;56;68
2018-11-09;1;4;9;12;16;18;19;20;25;27;33;35;39;42;43;48;62;64;66;70
2018-11-08;1;2;14;18;21;22;28;31;32;37;39;43;45;46;50;51;56;59;64;66
2018-11-07;1;6;8;10;12;15;19;31;32;35;37;38;42;53;55;58;61;63;68;70
2018-11-06;1;5;8;9;10;13;21;25;26;28;32;47;49;51;52;53;55;58;67;69
2018-11-05;10;17;19;21;22;23;39;41;43;46;53;55;57;59;60;61;62;64;68;69
2018-11-04;1;6;8;9;11;12;16;17;20;27;28;32;42;45;47;52;56;59;65;67
2018-11-03;2;6;14;18;23;25;26;29;34;35;36;39;42;50;57;58;61;63;64;69
2018-11-02;2;5;6;13;14;19;22;27;34;35;37;39;47;56;58;61;62;64;65;67
2018-11-01;1;11;18;25;30;33;34;37;39;44;45;46;47;50;54;56;59;64;65;69
2018-10-31;7;8;19;22;29;31;32;34;36;37;39;42;43;50;54;55;60;61;67;70
2018-10-30;1;2;5;7;8;10;21;27;31;32;40;41;44;51;52;54;55;56;66;70
2018-10-29;1;2;7;8;9;23;24;29;30;31;37;40;43;46;49;51;54;56;62;68
2018-10-28;6;7;8;11;12;24;27;28;29;38;39;40;42;44;45;47;50;55;57;70
2018-10-27;3;8;13;20;22;24;26;30;37;40;43;45;47;55;62;63;67;68;69;70
2018-10-26;1;2;18;30;31;34;35;40;44;46;47;49;50;51;52;53;54;57;58;62
2018-10-25;2;3;11;16;28;31;35;38;39;45;46;49;53;55;59;62;64;65;66;69
2018-10-24;2;4;6;8;11;12;15;18;20;23;25;30;37;45;49;51;57;62;65;67
2018-10-23;1;2;10;12;19;22;27;29;31;32;33;35;41;46;49;52;55;60;66;69
2018-10-22;1;4;10;15;25;26;27;28;30;36;39;41;43;50;51;55;59;61;65;70
2018-10-21;1;4;5;7;13;14;17;18;27;28;29;32;36;37;42;49;53;54;62;63
2018-10-20;3;4;7;8;9;10;11;19;34;38;42;43;44;46;47;50;51;62;64;65
2018-10-19;1;3;5;15;17;24;33;41;42;44;46;50;52;58;59;62;64;66;68;70
2018-10-18;7;9;10;15;22;23;24;32;34;37;40;45;47;49;52;53;55;61;63;70
2018-10-17;2;5;6;7;18;21;22;26;31;33;34;44;46;47;48;49;50;61;63;69
2018-10-16;4;8;11;20;25;30;32;39;41;48;52;53;54;55;57;59;60;62;66;69
2018-10-15;6;8;9;11;21;23;25;41;50;52;53;55;61;63;64;65;66;67;68;69
2018-10-14;1;3;9;12;16;19;22;28;37;38;41;47;48;49;57;58;60;61;63;67
2018-10-13;4;6;11;13;17;18;24;26;30;31;35;39;40;42;43;55;56;62;66;70
2018-10-12;4;5;7;9;10;13;17;23;26;32;33;37;40;43;46;56;61;65;68;70
2018-10-11;1;7;11;15;18;23;28;31;32;33;35;39;40;44;49;58;59;63;66;68
2018-10-10;3;4;6;7;9;15;16;17;18;27;30;33;47;49;50;52;58;62;68;70
2018-10-09;5;9;10;17;18;22;26;30;32;35;38;40;42;46;49;55;60;63;66;70
2018-10-08;1;2;6;7;12;15;16;18;19;25;26;29;33;39;44;46;56;61;66;68
2018-10-07;3;5;7;14;18;20;21;24;29;30;31;34;36;39;41;47;49;56;66;69
2018-10-06;1;5;10;12;14;19;20;21;32;33;34;35;36;37;44;48;50;62;64;65
2018-10-05;6;7;11;19;25;26;28;29;33;39;41;42;44;45;47;50;51;56;66;68
2018-10-04;2;10;13;14;16;19;21;28;30;32;36;41;46;49;50;52;55;57;60;66
2018-10-03;7;12;14;19;20;31;33;34;36;38;40;44;47;51;55;57;58;61;63;65
2018-10-02;2;11;13;15;16;20;22;28;30;35;38;39;46;47;51;52;55;56;58;67
2018-10-01;1;4;7;8;10;17;18;22;23;25;26;32;34;36;45;52;62;64;65;70
2018-09-30;5;10;12;14;16;18;24;25;30;32;34;36;37;38;44;58;64;65;69;70
2018-09-29;1;4;8;10;11;12;13;18;20;23;25;30;31;36;39;40;45;54;59;67
2018-09-28;8;10;12;17;18;22;23;26;28;30;35;38;41;42;44;51;52;53;54;60
2018-09-27;1;16;17;19;20;22;25;31;37;40;42;50;51;57;61;62;66;67;69;70
2018-09-26;1;4;18;20;26;35;39;41;42;45;47;49;54;55;58;62;64;67;68;69
2018-09-25;1;3;4;10;13;14;15;16;20;27;28;29;33;36;45;47;48;52;57;59
2018-09-24;5;6;9;11;16;19;23;25;27;35;39;40;45;48;50;53;54;60;63;68
2018-09-23;1;7;10;13;15;18;26;33;43;44;47;51;52;54;55;57;58;65;67;69
2018-09-22;4;9;15;20;21;23;24;28;32;33;34;35;45;46;51;52;55;59;66;67
2018-09-21;2;4;7;11;16;17;21;22;23;26;29;34;35;37;42;43;44;46;50;66
2018-09-20;2;3;4;6;15;16;17;25;26;35;38;39;41;44;47;49;51;56;58;63
2018-09-19;3;7;12;18;22;23;26;30;35;44;46;47;51;53;54;56;58;59;61;68
2018-09-18;1;2;10;12;13;16;17;20;24;25;26;28;30;43;45;47;51;52;59;67
2018-09-17;2;3;4;9;18;23;28;31;36;37;40;41;42;51;55;61;66;67;68;69
2018-09-16;17;19;21;23;29;32;41;42;43;44;46;47;49;50;55;58;62;64;66;68
2018-09-15;2;3;4;7;9;12;15;20;24;26;30;31;38;45;49;52;57;59;64;66
2018-09-14;10;17;18;19;22;25;27;32;35;39;41;48;50;51;56;59;61;64;65;69
2018-09-13;3;7;9;10;20;27;32;33;34;38;43;44;46;49;50;52;53;54;56;59
2018-09-12;2;4;8;13;15;19;25;27;29;31;32;39;41;42;44;47;52;57;58;65
2018-09-11;1;2;6;7;10;11;12;15;17;20;29;32;33;34;37;46;49;50;65;70
2018-09-10;4;11;12;22;24;25;29;30;35;37;38;39;42;43;45;52;55;62;66;69
2018-09-09;2;11;14;17;19;21;24;26;29;31;34;39;40;48;49;56;58;60;61;63
2018-09-08;1;2;5;7;8;9;12;14;31;34;37;40;47;48;52;60;66;67;69;70
2018-09-07;6;7;14;20;23;24;31;35;37;43;46;47;49;50;55;58;63;65;66;68
2018-09-06;2;4;7;11;14;16;18;23;25;28;34;47;48;50;51;57;59;62;64;67
2018-09-05;3;7;8;17;20;21;22;23;24;25;26;31;35;41;43;44;51;65;66;67
2018-09-04;9;11;16;17;19;26;29;32;35;38;41;43;44;47;48;57;58;66;68;69
2018-09-03;2;4;9;11;12;16;18;24;25;27;37;38;40;45;49;51;54;55;62;63
2018-09-02;1;8;10;15;23;29;35;36;37;40;45;46;48;49;51;52;57;58;61;63
2018-09-01;2;8;10;13;16;17;18;19;20;22;26;27;45;48;51;53;55;60;61;68
2018-08-31;2;3;5;6;9;12;16;17;21;28;33;34;36;40;43;46;48;59;63;65
2018-08-30;1;6;19;20;27;28;29;32;39;41;42;45;52;53;56;58;59;64;69;70
2018-08-29;4;5;8;9;11;19;20;26;27;28;29;37;39;43;44;50;56;64;65;66
2018-08-28;5;7;9;20;23;24;26;32;36;37;39;40;49;50;52;55;57;58;69;70
2018-08-27;1;3;6;9;11;14;17;18;21;22;28;29;31;36;38;44;48;51;54;56
2018-08-26;1;5;8;14;15;26;29;30;31;40;42;44;50;55;56;58;62;63;67;68
2018-08-25;7;9;11;13;19;24;28;33;34;44;46;49;54;56;59;62;63;64;65;67
2018-08-24;1;2;4;8;10;14;23;25;27;30;33;36;41;47;58;59;60;61;64;68
2018-08-23;4;9;11;15;16;20;22;30;35;38;41;44;47;50;51;60;61;62;66;67
2018-08-22;4;5;10;11;13;21;22;24;28;30;31;34;35;36;39;40;54;58;64;68
2018-08-21;1;9;15;17;23;26;29;31;40;44;45;56;58;60;62;63;64;66;69;70
2018-08-20;4;7;13;14;17;22;29;32;37;42;44;48;50;53;54;58;65;67;68;70
2018-08-19;3;5;10;12;13;16;17;18;30;32;38;41;42;43;48;49;60;61;65;70
2018-08-18;8;12;14;22;23;26;29;30;31;32;36;37;44;47;48;49;51;54;55;57
2018-08-17;3;10;11;13;14;16;17;18;21;32;42;43;44;46;47;53;56;58;63;70
2018-08-16;4;11;13;16;17;19;20;23;25;36;44;47;48;52;54;56;61;62;67;68
2018-08-15;2;10;14;16;20;26;28;31;33;36;38;40;47;49;53;60;62;64;68;69
2018-08-14;1;2;5;6;7;20;22;24;28;31;32;40;42;44;48;55;56;57;67;69
2018-08-13;5;6;7;15;17;22;23;25;26;27;34;36;43;46;48;52;58;60;68;70
2018-08-12;12;13;14;15;19;28;30;32;33;34;35;37;41;42;44;48;49;53;63;67
2018-08-11;7;9;13;14;18;19;20;24;32;37;38;39;41;45;48;56;58;61;63;69
2018-08-10;1;3;5;8;9;11;14;20;22;25;28;31;39;42;43;45;47;50;55;56
2018-08-09;1;6;9;16;20;28;29;38;40;43;45;48;51;56;59;62;64;65;66;69
2018-08-08;1;4;7;12;14;27;28;30;36;40;41;44;49;50;55;57;59;60;65;67
2018-08-07;3;4;11;12;19;28;29;30;36;38;40;42;44;45;55;57;63;65;68;69
2018-08-06;1;2;4;8;13;14;18;26;30;34;38;47;49;50;59;63;64;65;66;68
2018-08-05;2;6;7;12;16;18;22;24;25;26;34;37;43;52;54;56;57;59;63;66
2018-08-04;1;3;9;11;12;15;21;24;30;32;35;38;41;44;46;47;48;54;59;61
2018-08-03;11;12;14;23;37;38;43;46;48;53;54;55;56;57;58;61;64;65;68;70
2018-08-02;5;8;9;11;14;17;18;22;24;25;26;33;36;48;51;54;62;67;68;70
2018-08-01;1;5;6;9;11;12;13;28;31;32;40;49;52;57;58;61;67;68;69;70
2018-07-31;5;15;21;28;30;31;38;40;42;46;50;51;52;54;55;60;62;63;64;67
2018-07-30;6;7;12;14;21;24;27;32;35;37;41;44;49;53;62;63;64;65;67;70
2018-07-29;1;3;5;7;11;16;20;25;29;36;39;42;44;54;58;60;63;64;65;66
2018-07-28;6;7;8;10;18;23;24;26;31;32;39;40;42;44;47;57;62;63;65;68
2018-07-27;10;11;12;13;15;16;17;22;36;37;41;43;46;48;52;54;56;60;66;67
2018-07-26;1;6;7;8;12;13;15;17;21;31;33;35;36;40;44;45;48;62;67;68
2018-07-25;2;5;6;8;14;16;31;33;35;36;37;39;41;49;51;53;58;60;64;69
2018-07-24;2;6;11;17;18;22;24;29;33;35;41;44;48;49;52;53;58;63;66;70
2018-07-23;5;10;18;22;28;29;31;34;35;36;39;44;48;52;54;56;60;65;68;70
2018-07-22;8;11;18;19;26;33;35;36;39;41;43;44;46;47;50;51;58;62;64;68
2018-07-21;3;5;7;8;9;10;14;15;18;21;22;26;29;30;36;38;42;54;58;70
2018-07-20;1;7;10;13;23;24;31;32;36;38;40;41;49;54;55;56;60;61;65;69
2018-07-19;2;5;8;10;11;14;19;21;23;33;35;36;40;46;50;53;55;56;60;61
2018-07-18;1;9;21;26;31;35;37;38;47;48;49;51;54;59;61;64;65;66;68;70
2018-07-17;1;4;7;9;10;11;16;18;20;26;36;40;41;46;53;59;64;65;67;68
2018-07-16;6;9;15;17;29;30;31;32;34;35;39;40;51;57;58;59;62;66;67;69
2018-07-15;2;3;4;5;7;8;10;15;16;21;24;25;27;29;38;45;46;61;62;69
2018-07-14;1;8;18;23;24;27;29;33;35;37;38;39;44;48;54;59;60;61;64;67
2018-07-13;7;11;18;22;24;26;27;29;32;34;35;36;37;39;52;57;58;62;64;69
2018-07-12;6;8;10;12;23;28;29;34;35;37;38;45;52;57;59;60;61;63;67;68
2018-07-11;3;8;13;15;17;19;20;22;27;31;32;34;38;40;44;45;51;52;57;67
2018-07-10;13;19;20;22;27;30;33;36;37;38;43;44;45;52;54;55;57;60;66;67
2018-07-09;3;11;14;15;18;19;20;21;22;23;24;31;33;35;37;47;53;60;62;70
2018-07-08;5;7;9;11;12;18;21;26;28;33;35;38;41;49;51;57;63;64;65;69
2018-07-07;1;2;11;13;16;18;19;20;22;37;39;42;45;47;55;56;57;60;65;68
2018-07-06;7;10;12;14;15;17;20;25;29;33;37;41;46;48;49;52;59;68;69;70
2018-07-05;10;12;15;18;20;22;25;27;29;30;35;38;39;42;45;58;59;65;66;70
2018-07-04;4;6;14;15;17;19;21;27;31;35;37;39;40;43;46;53;57;62;68;69
2018-07-03;3;5;11;12;16;17;28;30;32;33;41;42;43;47;49;53;59;64;65;67
2018-07-02;10;15;17;21;23;24;25;32;33;35;40;41;42;46;48;58;63;65;67;70
2018-07-01;3;8;9;10;17;21;28;34;39;43;45;47;57;59;63;65;66;67;68;70
2018-06-30;8;10;12;13;15;16;18;19;23;24;28;31;37;40;48;51;53;57;60;68
2018-06-29;6;8;20;21;26;30;32;37;41;42;43;46;51;52;57;58;59;61;62;69
2018-06-28;5;6;7;16;17;27;30;31;33;34;37;38;46;48;49;51;52;58;61;62
2018-06-27;3;9;12;13;15;21;29;30;31;39;40;42;44;49;52;55;56;62;67;68
2018-06-26;2;5;8;14;16;22;26;29;32;41;47;48;49;51;58;59;60;63;64;67
2018-06-25;2;7;13;18;24;25;26;28;29;30;35;39;40;43;48;51;53;54;58;63
2018-06-24;6;9;27;28;30;32;35;39;44;49;51;55;57;60;63;64;66;67;68;69
2018-06-23;2;3;6;7;21;22;26;30;32;34;36;37;42;43;44;50;51;52;57;58
2018-06-22;9;10;13;14;15;21;25;27;28;29;34;38;43;47;51;54;58;61;67;69
2018-06-21;3;9;12;13;18;20;22;23;30;32;43;46;49;53;56;60;62;64;65;66
2018-06-20;13;14;26;27;30;31;39;43;46;47;49;53;56;59;61;62;66;67;69;70
2018-06-19;3;5;9;15;16;18;19;20;21;38;42;43;47;52;54;58;63;64;67;69
2018-06-18;1;2;4;6;10;20;22;23;27;32;34;41;42;43;50;52;61;62;67;69
2018-06-17;4;8;15;25;26;27;30;36;40;44;45;46;49;54;55;56;58;59;61;65
2018-06-16;3;5;6;9;10;14;15;16;27;29;33;34;39;41;46;50;53;61;63;70
2018-06-15;3;6;16;24;25;27;28;33;34;36;37;39;53;55;59;61;62;63;64;65
2018-06-14;3;4;5;6;7;13;19;26;33;36;37;38;46;48;52;53;56;58;62;70
2018-06-13;1;4;6;7;9;12;14;17;23;25;30;33;35;38;43;44;49;51;59;65
2018-06-12;1;7;8;9;12;13;17;18;20;30;32;41;47;49;50;53;57;61;68;69
2018-06-11;3;5;8;9;16;18;21;30;32;37;46;50;52;54;59;62;64;65;67;68
2018-06-10;2;5;9;14;17;23;25;27;28;29;37;39;41;44;49;51;57;58;62;66
2018-06-09;2;4;7;8;10;13;17;20;25;28;29;34;39;40;49;50;56;58;62;67
2018-06-08;3;8;10;11;12;17;19;27;29;30;33;34;37;43;44;49;51;54;64;65
2018-06-07;2;8;10;13;15;17;20;21;23;35;50;55;56;57;58;61;64;67;69;70
2018-06-06;3;13;16;19;21;23;27;30;31;35;36;39;48;52;54;63;64;66;68;70
2018-06-05;9;14;18;20;21;28;31;34;36;41;44;49;51;53;57;58;61;63;67;68
2018-06-04;1;3;6;11;14;17;18;30;31;35;37;38;44;46;47;50;54;67;68;70
2018-06-03;1;4;17;19;23;24;27;28;30;35;39;40;48;51;56;60;61;65;67;70
2018-06-02;5;6;10;14;15;16;18;29;33;34;43;47;50;54;57;61;63;67;68;70
2018-06-01;2;3;4;6;13;15;18;20;22;27;28;29;31;34;37;39;45;55;63;64
2018-05-31;3;7;11;17;20;23;25;28;33;36;37;39;40;41;47;60;62;63;67;69
2018-05-30;1;2;7;10;20;22;24;26;31;36;41;46;49;51;54;56;57;63;64;70
2018-05-29;3;4;8;10;11;12;20;23;27;29;39;42;48;49;50;53;55;56;60;67
2018-05-28;5;8;9;10;11;12;13;16;17;20;27;28;32;35;45;47;49;55;60;64
2018-05-27;1;5;7;9;12;13;17;20;26;27;30;35;39;41;51;53;56;59;63;68
2018-05-26;1;5;11;13;15;18;23;29;33;38;43;44;45;47;50;53;54;58;61;69
2018-05-25;4;5;6;10;11;12;13;16;17;24;30;42;43;51;52;53;58;63;64;66
2018-05-24;4;7;9;10;14;15;16;17;20;29;31;32;33;45;49;50;54;59;65;69
2018-05-23;6;7;13;14;17;18;19;20;22;28;32;33;38;47;56;59;65;66;67;69
2018-05-22;7;10;19;20;21;24;27;36;40;42;43;44;49;53;55;58;59;61;66;70
2018-05-21;5;6;11;14;24;26;27;28;31;36;37;38;41;42;45;46;51;52;61;65
2018-05-20;1;2;3;4;8;14;15;17;18;19;23;28;38;42;44;45;56;58;65;66
2018-05-19;4;17;22;29;31;33;34;39;42;46;49;56;59;61;63;65;66;67;69;70
2018-05-18;2;5;10;13;16;20;24;25;28;29;30;31;38;39;45;48;53;55;61;67
2018-05-17;2;3;4;7;11;12;14;16;23;25;34;35;39;45;46;47;48;51;56;58
2018-05-16;1;9;12;14;16;18;26;32;38;44;45;52;54;58;61;63;64;65;68;70
2018-05-15;3;8;12;14;18;23;28;30;36;37;39;42;50;54;56;60;62;65;66;70
2018-05-14;2;5;7;10;15;18;25;33;35;37;40;43;45;46;51;54;59;60;61;69
2018-05-13;1;8;9;11;20;22;27;32;35;39;41;44;48;56;59;62;63;65;68;69
2018-05-12;8;14;19;20;21;22;27;42;43;45;47;48;49;50;53;56;58;60;62;68
2018-05-11;8;9;12;16;19;25;27;32;37;40;48;50;53;57;59;61;62;63;64;70
2018-05-10;4;5;9;10;16;20;21;28;29;41;42;48;49;52;56;60;61;63;64;70
2018-05-09;4;5;8;10;11;20;21;23;33;45;51;52;53;57;58;61;62;63;68;69
2018-05-08;3;9;13;18;21;22;29;30;36;37;39;48;50;52;54;56;57;60;63;66
2018-05-07;1;2;5;6;9;11;12;15;18;28;31;36;38;43;47;50;53;55;63;69
2018-05-06;7;8;9;10;15;16;21;25;30;38;39;40;41;52;53;57;59;60;61;67
2018-05-05;3;11;19;27;28;29;31;33;35;39;40;50;51;58;61;63;64;67;69;70
2018-05-04;4;10;11;12;21;24;25;30;33;35;38;39;44;46;50;56;60;63;66;70
2018-05-03;4;8;10;11;18;19;22;23;24;25;28;30;38;45;48;50;57;58;59;63
2018-05-02;5;11;12;14;18;19;20;29;30;31;32;33;34;39;42;43;44;56;59;67
2018-05-01;4;7;16;18;21;24;26;29;34;37;38;45;47;48;49;54;57;59;60;61
2018-04-30;1;5;6;7;10;13;14;18;22;24;26;31;35;40;48;56;60;61;64;67
2018-04-29;1;2;3;6;16;20;22;24;25;33;34;35;41;42;49;50;53;54;66;70
2018-04-28;2;3;6;10;12;17;19;27;28;31;35;36;41;42;43;44;46;49;62;69
2018-04-27;3;5;6;7;9;16;17;18;24;28;31;43;46;48;49;54;55;59;62;66
2018-04-26;11;13;14;16;17;18;26;29;32;37;39;42;43;45;46;47;49;55;60;63
2018-04-25;2;6;8;10;15;16;17;19;24;26;35;40;41;42;43;44;54;56;64;65
2018-04-24;3;8;15;21;23;25;29;32;35;37;39;40;42;44;46;48;58;61;63;69
2018-04-23;1;5;8;14;16;19;23;27;31;32;34;37;40;42;50;51;56;58;67;68
2018-04-22;5;6;8;9;15;16;17;18;19;31;32;33;41;47;49;57;65;67;68;69
2018-04-21;1;4;5;6;7;8;10;11;15;25;26;41;44;49;51;54;56;62;63;69
2018-04-20;1;6;8;9;10;18;25;26;31;32;33;35;36;41;46;48;56;60;61;64
2018-04-19;1;5;11;13;14;16;20;25;26;27;28;31;40;41;44;47;48;55;56;60
2018-04-18;1;4;8;11;16;18;21;24;25;27;33;38;44;46;49;54;59;60;65;66
2018-04-17;1;5;7;8;16;17;20;24;28;29;30;35;37;38;39;53;55;57;58;62
2018-04-16;5;10;11;13;14;16;20;21;26;27;29;30;35;39;53;58;59;60;63;67
2018-04-15;4;15;18;19;26;28;30;31;39;42;43;46;48;56;58;59;60;64;66;70
2018-04-14;2;3;5;6;8;16;18;19;20;21;22;26;30;39;46;50;58;59;61;68
2018-04-13;4;7;13;16;17;31;34;35;36;40;41;44;45;48;50;56;61;62;64;65
2018-04-12;3;19;20;21;26;27;28;29;31;36;45;52;55;56;57;58;60;64;66;69
2018-04-11;3;4;5;7;13;14;16;19;21;23;25;27;39;46;49;52;54;55;57;60
2018-04-10;5;6;11;15;17;18;19;24;25;27;28;32;38;39;52;53;54;55;60;70
2018-04-09;3;4;10;13;16;17;18;21;22;24;33;38;41;42;45;48;50;51;68;70
2018-04-08;1;6;10;14;18;23;25;27;28;29;30;35;36;39;43;46;53;65;66;68
2018-04-07;1;6;7;8;11;14;28;31;37;40;50;54;55;56;57;59;61;67;68;70
2018-04-06;4;8;11;14;16;20;26;30;32;36;37;41;48;53;54;57;60;63;68;70
2018-04-05;2;3;4;6;8;9;15;19;23;24;25;29;36;40;46;47;51;56;57;59
2018-04-04;2;6;13;14;18;20;23;27;31;32;33;38;40;45;47;50;52;56;57;67
2018-04-03;3;5;8;14;17;28;31;42;46;48;52;54;56;58;59;62;63;64;65;70
2018-04-02;1;2;5;7;10;11;20;21;25;28;31;32;37;42;44;50;55;56;58;59
2018-04-01;1;2;15;19;20;21;27;28;31;35;36;42;46;47;49;51;52;55;64;67
2018-03-31;12;17;18;20;22;26;27;33;34;38;40;46;52;55;57;58;60;61;63;69
2018-03-30;11;12;15;18;23;26;28;31;33;36;39;40;42;43;44;46;47;48;50;64
2018-03-29;3;9;15;18;19;22;23;24;32;33;34;37;38;43;47;49;57;60;64;68
2018-03-28;2;3;5;9;14;18;24;25;26;40;44;49;50;54;57;65;67;68;69;70
2018-03-27;2;3;10;11;19;20;22;26;28;29;34;35;43;53;55;56;57;58;60;64
2018-03-26;9;10;12;14;17;24;40;42;43;44;45;52;54;55;58;59;62;64;67;70
2018-03-25;3;8;9;11;13;15;18;19;20;31;34;37;40;43;52;54;60;63;65;70
2018-03-24;2;4;6;11;20;30;31;32;33;43;45;46;50;53;55;59;63;67;68;69
2018-03-23;3;5;9;11;12;28;29;32;37;40;41;43;47;52;55;57;58;59;62;68
2018-03-22;4;5;6;7;9;12;13;18;19;20;25;27;32;37;40;43;54;58;68;70
2018-03-21;3;4;8;10;11;19;20;21;23;24;25;29;31;44;47;52;54;59;63;66
2018-03-20;2;13;14;15;17;28;30;33;36;37;39;41;45;47;48;56;60;63;66;68
2018-03-19;3;5;6;14;15;16;17;19;20;29;31;41;43;51;53;54;60;61;67;68
2018-03-18;5;10;21;26;27;29;32;37;40;42;44;50;51;54;58;61;63;64;66;67
2018-03-17;3;9;19;20;21;22;25;26;29;37;43;47;50;53;54;56;61;62;64;65
2018-03-16;2;5;7;9;19;20;22;23;30;32;38;40;41;44;45;46;55;67;68;70
