Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2019-05-25;7;10;11;22;24;31;32;33;34;35;38;39;46;48;49;51;54;63;66;68
2019-05-24;1;16;22;30;31;35;41;43;45;48;50;54;56;61;62;63;65;68;69;70
2019-05-23;1;3;5;8;12;13;16;21;24;25;38;44;46;51;54;59;62;63;64;66
2019-05-22;2;8;9;10;13;18;20;21;23;27;28;32;43;47;50;57;58;63;67;69
2019-05-21;3;4;8;11;14;17;19;20;22;23;24;29;31;39;47;50;56;61;66;67
2019-05-20;8;19;21;24;27;33;35;36;38;39;42;43;45;56;59;60;61;62;65;66
2019-05-19;1;2;3;6;8;10;12;16;17;19;24;25;26;28;33;36;39;42;48;65
2019-05-18;5;6;9;12;18;20;23;26;29;30;33;39;40;48;57;58;59;62;63;64
2019-05-17;1;5;10;12;17;29;30;33;37;39;40;43;48;50;52;58;61;62;68;70
2019-05-16;2;11;12;14;16;18;31;42;46;49;51;52;53;60;61;64;65;66;67;69
2019-05-15;5;6;9;11;15;16;20;21;24;30;31;36;40;44;45;50;58;63;66;67
2019-05-14;2;5;6;9;11;12;22;25;26;27;29;31;35;37;38;39;42;45;61;67
2019-05-13;2;5;10;14;21;29;36;41;48;51;52;53;56;57;58;59;60;62;63;70
2019-05-12;4;5;8;12;21;24;29;30;33;36;38;40;45;46;49;53;54;56;68;69
2019-05-11;2;3;5;6;10;11;15;16;30;34;36;44;46;48;50;54;55;61;62;68
2019-05-10;11;17;21;22;23;26;33;34;39;42;44;45;46;47;50;61;64;66;67;69
2019-05-09;3;4;6;13;18;21;22;23;24;30;39;48;57;58;60;61;65;68;69;70
2019-05-08;2;3;4;9;11;14;15;20;21;22;24;28;29;30;38;52;54;57;63;69
2019-05-07;2;3;6;9;13;17;18;20;21;24;26;30;35;41;47;48;54;57;64;66
2019-05-06;7;10;16;18;19;26;28;29;32;36;37;38;44;46;50;51;52;53;57;60
2019-05-05;5;8;9;12;14;18;22;33;35;40;43;44;47;49;50;52;56;60;62;70
2019-05-04;3;5;6;10;11;13;15;21;23;29;35;36;39;43;47;48;49;51;56;65
2019-05-03;1;3;5;9;10;11;17;20;24;25;27;30;34;36;42;57;61;68;69;70
2019-05-02;1;2;3;6;10;20;28;35;42;44;46;51;54;55;56;57;58;60;61;65
2019-05-01;2;3;6;13;14;15;16;18;19;20;22;23;24;33;35;36;39;50;51;59
2019-04-30;2;5;6;8;22;23;26;33;34;35;36;38;40;46;49;59;61;65;67;69
2019-04-29;1;6;19;20;21;25;33;36;42;47;51;53;54;56;58;63;64;65;68;69
2019-04-28;1;4;15;17;18;19;21;23;33;35;38;39;44;46;48;52;53;55;66;68
2019-04-27;1;2;4;9;12;14;28;29;30;35;36;41;42;46;49;54;57;59;65;68
2019-04-26;6;7;11;17;20;23;25;28;30;33;34;40;41;48;49;51;52;55;63;66
2019-04-25;1;2;7;18;19;21;24;26;27;34;38;42;47;49;53;55;57;60;62;68
2019-04-24;9;10;11;14;15;17;18;20;27;30;33;34;35;38;50;55;60;63;66;68
2019-04-23;5;9;10;11;15;16;22;24;33;34;48;52;55;57;59;63;65;66;67;68
2019-04-22;7;12;13;18;21;22;23;26;31;35;40;46;47;50;59;62;63;64;66;69
2019-04-21;1;4;6;7;9;15;16;19;20;22;24;30;32;35;37;42;47;63;65;68
2019-04-20;5;9;13;17;21;25;26;27;32;37;40;42;50;55;56;59;60;65;67;70
2019-04-19;5;6;9;11;25;29;30;34;36;39;41;42;45;51;56;60;65;67;69;70
2019-04-18;1;2;11;26;28;29;30;35;36;42;46;52;53;55;56;57;58;62;69;70
2019-04-17;3;5;10;11;14;15;17;28;35;36;41;43;44;46;49;56;59;62;66;67
2019-04-16;3;10;12;14;16;19;22;26;30;40;41;42;43;45;49;56;64;66;68;70
2019-04-15;6;10;14;17;18;25;26;28;34;35;37;40;43;49;54;55;59;63;64;66
2019-04-14;3;7;11;12;15;18;19;27;29;31;38;42;49;52;53;55;60;61;62;67
2019-04-13;3;15;16;23;26;28;29;30;38;39;41;47;50;52;53;54;56;58;61;66
2019-04-12;2;3;6;9;15;18;19;20;23;24;37;39;47;53;54;56;57;62;68;69
2019-04-11;3;7;8;12;14;23;24;25;27;32;37;42;44;50;51;57;58;59;61;69
2019-04-10;1;3;4;5;7;11;13;20;22;25;26;28;31;32;40;41;45;56;61;66
2019-04-09;1;2;10;16;17;19;21;26;27;36;40;43;46;48;52;55;56;62;65;67
2019-04-08;2;4;5;10;12;14;25;26;35;38;44;45;48;51;53;54;57;59;61;62
2019-04-07;6;9;14;19;22;23;24;25;29;32;33;34;42;44;52;56;57;65;66;70
2019-04-06;7;15;16;17;23;24;25;29;30;41;42;51;52;54;56;58;61;62;64;70
2019-04-05;3;12;21;22;24;29;30;31;32;33;37;39;45;48;55;57;58;61;63;64
2019-04-04;1;2;10;11;12;18;19;21;24;26;28;40;41;43;49;50;52;53;55;69
2019-04-03;11;16;18;19;20;25;28;29;31;36;39;43;46;49;55;59;62;66;68;69
2019-04-02;3;6;10;16;21;22;23;27;28;30;31;33;39;41;51;56;60;62;63;68
2019-04-01;6;12;13;16;17;21;22;23;25;37;40;41;43;49;58;59;60;63;64;67
2019-03-31;4;6;7;10;11;13;17;20;21;23;30;33;35;36;40;42;52;56;58;62
2019-03-30;2;3;5;9;12;14;16;19;21;26;27;32;45;51;52;57;58;62;63;66
2019-03-29;1;9;10;11;13;24;26;29;32;35;37;38;40;46;47;49;55;58;59;70
2019-03-28;4;7;10;13;16;17;20;21;23;31;33;45;48;49;50;54;61;65;68;69
2019-03-27;6;8;10;11;15;19;25;30;31;32;33;35;38;40;41;42;53;55;65;66
2019-03-26;3;8;10;12;19;20;25;27;34;40;42;43;47;50;55;62;63;64;65;66
2019-03-25;4;11;18;19;21;22;28;30;32;37;39;40;41;43;48;49;51;59;61;70
2019-03-24;7;9;18;22;23;24;27;33;41;42;46;47;54;55;57;58;64;67;69;70
2019-03-23;1;4;6;7;8;11;14;18;30;35;36;37;40;45;51;52;60;63;68;70
2019-03-22;4;5;7;11;16;19;23;25;30;32;34;38;41;51;54;58;62;63;65;66
2019-03-21;4;10;12;17;18;21;22;26;33;34;36;37;39;41;43;46;52;56;63;69
2019-03-20;1;5;10;14;18;19;29;30;31;32;35;37;43;46;47;50;61;62;65;66
2019-03-19;1;2;3;5;16;23;24;30;35;42;45;46;49;50;52;54;57;63;64;70
2019-03-18;4;5;12;17;18;23;30;32;34;36;43;44;48;51;53;56;58;61;67;69
2019-03-17;7;9;10;15;18;21;26;27;30;33;34;35;38;42;46;54;58;62;64;68
2019-03-16;2;4;5;6;17;19;20;22;23;27;29;31;36;39;44;58;60;64;66;69
