Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2012-09-05;1;3;7;14;15;17;19;23;24;26;27;36;48;49;51;52;58;62;64;68
2012-09-04;4;9;10;11;12;15;20;23;39;41;49;53;54;58;59;60;62;66;67;70
2012-09-03;2;5;8;10;13;14;17;24;30;34;37;41;44;46;47;50;51;60;62;70
2012-09-01;1;3;4;6;11;12;13;14;26;29;36;45;48;50;51;53;54;65;68;70
2012-08-31;4;6;10;11;15;16;20;23;25;26;27;28;31;45;47;54;58;63;65;66
2012-08-30;5;7;13;17;20;22;25;30;35;36;39;40;42;46;51;52;57;60;62;69
2012-08-29;5;6;8;9;11;12;13;15;16;19;21;41;45;46;49;52;54;57;61;64
2012-08-28;8;10;11;13;15;18;22;28;33;36;38;46;52;53;55;57;58;59;60;65
2012-08-27;3;14;17;33;38;39;40;44;45;47;48;50;52;54;62;63;64;65;66;68
2012-08-25;2;4;17;25;26;29;33;36;37;38;40;44;47;49;51;54;55;62;63;68
2012-08-24;3;12;14;18;22;23;24;27;31;32;34;35;41;43;45;48;50;51;60;65
2012-08-23;1;2;6;9;11;17;20;23;29;34;38;45;46;48;52;55;58;61;64;69
2012-08-22;1;3;5;10;14;23;32;37;43;48;49;50;53;55;58;63;64;65;68;69
2012-08-21;8;12;13;15;21;26;30;36;40;46;47;53;55;57;58;60;62;64;69;70
2012-08-20;6;8;9;11;13;16;21;22;23;30;32;33;46;48;51;53;57;64;67;69
2012-08-18;2;4;11;13;17;24;29;32;33;36;37;42;50;58;59;61;63;64;66;67
2012-08-17;3;6;9;12;14;16;17;18;19;20;21;29;30;33;35;45;58;68;69;70
2012-08-16;6;8;9;12;14;20;21;23;24;25;27;32;40;41;44;50;53;54;56;57
2012-08-14;2;4;10;12;14;19;27;29;34;35;37;38;41;45;47;61;64;66;67;70
2012-08-13;1;3;7;10;11;12;16;18;20;24;28;40;52;58;59;62;63;65;68;69
2012-08-11;2;11;12;14;21;25;33;42;50;52;53;54;55;56;58;61;63;64;69;70
2012-08-10;3;6;13;16;18;22;23;24;26;35;36;47;49;50;52;56;58;59;62;66
2012-08-09;3;8;10;11;15;19;26;27;30;31;35;42;50;53;55;58;65;66;69;70
2012-08-08;1;4;9;10;12;13;14;15;30;35;36;46;47;48;50;53;60;64;65;69
2012-08-07;3;4;6;12;15;16;17;22;23;24;31;41;42;44;46;48;49;62;63;68
2012-08-06;6;16;21;22;25;27;29;33;34;38;41;48;50;52;55;56;58;59;63;69
2012-08-04;2;5;6;9;10;11;13;15;19;24;29;36;37;42;45;46;48;53;63;64
2012-08-03;1;6;15;20;21;23;25;26;31;38;40;41;44;48;49;50;54;60;65;70
2012-08-02;6;10;13;16;17;18;21;23;32;36;41;44;46;47;54;57;59;66;69;70
2012-08-01;2;7;13;20;22;25;26;28;29;32;33;38;39;40;44;53;54;60;65;69
2012-07-31;1;5;8;12;15;17;23;25;34;37;38;39;48;49;52;56;59;62;64;68
2012-07-30;7;8;9;10;11;13;15;16;17;22;30;33;35;45;46;49;52;58;60;61
2012-07-28;2;4;13;15;27;41;42;43;46;49;51;52;53;55;59;61;63;66;67;70
2012-07-27;4;12;13;14;16;23;32;35;37;38;40;41;42;44;60;63;64;66;67;70
2012-07-26;2;4;5;17;20;26;27;30;31;44;45;47;53;54;56;58;59;61;64;70
2012-07-25;3;6;10;15;16;17;28;37;40;45;46;47;48;49;50;52;54;56;64;68
2012-07-24;7;10;14;16;20;22;26;28;30;35;37;39;41;46;51;53;62;63;64;70
2012-07-23;2;4;9;12;14;23;24;25;27;29;30;35;46;53;55;56;60;64;66;70
2012-07-20;5;6;8;9;13;16;25;27;28;40;44;45;50;55;56;59;60;61;62;68
2012-07-19;2;9;11;12;13;14;24;25;26;28;43;45;48;49;50;56;57;60;61;69
2012-07-18;2;3;12;15;16;20;23;25;28;34;35;37;39;42;50;52;61;66;67;70
2012-07-17;5;9;10;12;18;19;20;28;30;36;37;40;41;45;47;54;57;58;68;70
2012-07-16;3;5;12;13;19;20;21;22;23;30;33;42;44;45;46;47;53;57;58;66
2012-07-14;2;5;6;11;13;23;27;29;31;32;36;39;47;48;57;59;61;65;67;70
2012-07-13;1;3;6;8;9;11;12;23;28;33;35;39;42;47;49;60;63;66;68;70
2012-07-12;5;8;9;15;16;19;21;24;28;30;34;35;43;44;47;49;54;61;62;65
2012-07-11;7;9;12;13;16;19;21;25;28;32;33;41;50;53;54;55;62;64;68;70
2012-07-10;1;2;3;6;7;15;16;21;27;31;33;37;39;40;41;44;55;56;58;69
2012-07-09;1;2;7;10;12;23;24;25;28;29;38;40;43;45;48;50;56;66;67;69
2012-07-07;1;2;11;13;18;21;22;26;29;38;45;48;54;55;56;57;61;63;64;68
2012-07-06;11;12;15;16;19;21;22;28;31;32;35;36;43;44;46;53;60;61;63;64
2012-07-05;4;5;6;7;8;11;12;13;25;29;35;38;39;41;43;47;49;50;55;65
2012-07-04;1;10;15;20;21;25;26;27;28;29;32;44;45;49;53;54;58;63;68;70
2012-07-03;3;4;11;12;13;14;22;24;26;29;30;32;45;48;51;55;58;59;62;64
2012-07-02;1;3;10;11;25;32;35;40;41;42;44;45;48;51;56;59;60;63;65;68
2012-06-30;3;4;6;13;15;17;18;20;22;30;31;35;38;41;44;53;54;57;58;66
2012-06-29;1;5;6;11;17;18;21;22;24;34;36;37;42;47;49;54;56;57;67;70
2012-06-28;3;5;8;15;17;19;21;24;26;31;32;37;44;48;50;53;57;60;63;67
2012-06-27;1;2;5;7;10;11;13;15;17;19;28;31;41;44;45;49;54;56;59;60
2012-06-26;1;4;12;13;15;19;25;28;29;33;36;42;43;47;51;54;55;56;59;70
2012-06-25;4;7;8;10;11;19;21;24;25;33;35;38;49;50;51;52;53;56;57;58
2012-06-23;5;11;12;18;22;29;32;34;37;39;40;41;43;51;52;54;57;58;60;66
2012-06-22;1;8;13;16;23;26;29;33;38;43;44;47;50;51;52;57;58;67;69;70
2012-06-21;1;3;5;8;9;10;11;17;22;26;27;42;44;46;55;58;61;63;64;70
2012-06-20;3;5;7;11;12;15;22;24;26;30;39;42;46;49;52;58;60;64;65;69
2012-06-19;2;3;7;8;11;15;17;20;25;34;35;36;42;43;49;50;62;63;66;70
2012-06-18;2;6;7;14;18;22;25;33;35;41;43;45;48;49;51;52;64;65;66;67
2012-06-16;1;4;7;11;12;16;23;28;33;39;42;47;51;52;53;57;60;62;64;66
2012-06-15;4;6;10;12;13;16;22;28;33;34;37;38;47;49;56;57;61;65;66;70
2012-06-14;3;7;9;12;16;18;19;23;25;27;31;36;40;47;54;59;61;67;69;70
2012-06-13;2;14;15;16;17;21;25;33;36;37;38;42;43;44;50;51;56;58;69;70
2012-06-12;3;5;7;12;14;15;16;18;20;21;24;28;29;32;37;41;51;54;55;63
2012-06-11;1;2;7;11;20;22;24;25;30;35;38;40;53;54;60;61;64;67;68;70
2012-06-09;3;4;9;11;17;25;26;28;32;36;40;41;44;46;48;49;50;54;64;69
2012-06-08;9;12;16;19;22;24;27;28;30;33;34;36;39;46;49;54;59;63;66;68
2012-06-07;4;5;9;10;19;24;26;27;30;32;34;42;53;54;57;58;62;67;69;70
2012-06-06;4;6;9;12;15;17;18;20;28;29;47;48;50;51;54;55;62;64;67;68
2012-06-05;4;9;15;17;18;20;23;24;29;34;42;43;44;51;53;54;63;64;68;70
2012-06-04;2;5;11;13;16;18;21;23;30;35;36;37;39;41;43;50;52;60;61;65
2012-06-02;6;12;19;24;27;28;33;36;37;43;46;47;53;55;57;60;62;63;66;70
2012-06-01;1;3;5;12;14;20;21;23;24;27;35;37;38;40;45;51;54;57;67;68
2012-05-31;1;5;8;9;12;19;23;25;26;27;33;40;42;43;44;53;55;56;62;69
2012-05-30;2;6;7;10;13;29;30;33;34;35;36;38;40;55;57;58;59;60;61;65
2012-05-29;3;10;12;16;17;18;21;24;26;32;35;41;42;53;54;63;64;65;66;70
2012-05-26;1;6;7;13;14;15;30;31;33;41;43;49;57;60;62;63;64;65;66;68
2012-05-25;9;17;18;21;22;29;31;35;36;38;40;43;46;49;52;55;59;64;65;68
2012-05-24;4;6;12;15;22;23;25;26;33;43;45;48;49;50;58;60;66;67;69;70
2012-05-23;1;2;8;11;15;18;21;24;26;28;29;40;41;49;54;55;57;59;61;68
2012-05-22;4;6;8;13;15;16;19;21;24;26;27;28;31;32;37;42;46;59;63;64
2012-05-21;1;14;17;18;19;22;25;27;32;33;34;38;42;46;48;55;63;65;66;70
2012-05-19;2;17;22;25;27;30;32;33;35;41;44;46;50;56;62;66;67;68;69;70
2012-05-18;2;7;10;11;19;23;35;36;38;39;41;44;47;49;51;54;55;62;65;67
2012-05-16;8;11;12;19;27;29;30;35;40;42;43;47;51;52;54;58;60;65;67;69
2012-05-15;4;5;6;8;11;12;13;15;25;27;38;43;48;52;53;56;57;59;65;66
2012-05-14;1;5;9;12;13;14;15;19;20;23;25;30;31;35;38;43;52;57;64;67
2012-05-12;1;5;7;9;12;14;20;23;24;25;26;27;34;40;42;47;52;59;65;69
2012-05-11;1;4;12;17;20;22;24;29;30;34;35;44;47;52;55;56;60;63;69;70
2012-05-10;2;3;8;18;28;29;36;42;47;48;50;51;57;58;59;61;64;65;66;68
2012-05-09;7;8;10;13;15;17;26;27;29;32;42;43;44;47;50;51;53;56;63;64
2012-05-08;4;7;8;9;10;11;16;18;24;27;29;31;42;47;49;54;60;61;64;66
2012-05-07;1;3;4;5;8;9;16;17;19;20;22;24;25;29;44;46;50;53;65;70
2012-05-05;2;3;5;9;10;11;14;19;21;22;30;33;35;38;41;47;51;54;67;68
2012-05-04;4;7;17;18;22;25;27;29;39;40;41;47;50;54;58;61;63;67;69;70
2012-05-03;3;8;10;11;12;20;27;28;29;41;43;44;46;47;50;53;56;60;61;64
2012-05-02;2;3;5;8;19;20;28;29;30;32;37;39;45;50;52;55;60;62;65;69
2012-04-30;4;9;12;14;17;19;20;22;23;28;30;37;38;41;42;44;59;61;64;66
2012-04-28;2;3;8;9;12;20;24;28;35;43;44;46;47;48;51;52;54;59;62;64
2012-04-27;4;5;6;7;9;13;16;23;25;32;33;35;46;51;52;54;56;59;60;61
2012-04-26;3;5;11;13;14;16;20;23;25;28;31;41;42;46;57;60;61;65;68;69
2012-04-25;1;2;4;5;9;10;11;17;20;26;27;32;42;46;51;60;61;64;67;69
2012-04-24;1;8;13;14;19;23;31;34;41;42;44;47;48;50;51;54;59;61;65;66
2012-04-23;4;7;12;15;19;21;30;32;34;43;47;48;50;51;52;53;64;65;66;70
2012-04-21;1;3;5;6;8;10;18;19;20;24;41;42;45;47;52;53;54;58;59;67
2012-04-20;7;8;9;10;13;18;19;23;34;39;48;51;53;57;59;61;63;64;68;69
2012-04-19;1;3;7;9;17;22;32;34;35;38;42;45;47;49;53;54;57;58;60;63
2012-04-18;1;2;5;12;13;14;15;19;20;25;28;32;35;36;37;56;58;63;64;65
2012-04-17;3;7;10;12;16;19;21;28;30;37;40;45;47;48;49;52;57;68;69;70
2012-04-16;3;4;5;8;9;13;20;27;32;34;36;37;38;39;40;56;60;66;68;69
2012-04-14;5;17;23;24;25;28;29;30;34;36;37;43;44;53;55;56;59;66;67;68
2012-04-13;2;7;8;9;13;18;19;22;34;36;42;45;47;50;52;58;59;61;68;70
2012-04-12;3;9;13;16;18;20;22;23;27;28;32;41;43;48;58;59;60;64;69;70
2012-04-11;3;9;21;24;32;33;34;35;37;38;39;41;43;44;46;55;58;62;64;67
2012-04-10;5;13;14;15;19;28;30;33;34;36;39;40;48;51;52;53;60;64;65;68
2012-04-07;1;4;10;11;22;23;24;26;27;28;31;35;43;47;50;51;53;54;60;68
2012-04-06;2;9;14;15;16;17;18;23;27;33;34;35;39;43;44;47;50;51;64;66
2012-04-05;3;5;13;14;18;30;32;37;38;40;42;44;45;47;53;57;60;62;69;70
2012-04-04;1;2;3;5;11;17;26;30;31;34;35;37;43;45;46;51;54;62;66;69
2012-04-03;3;6;12;16;18;19;22;25;26;27;28;35;36;38;39;51;62;63;66;70
2012-04-02;4;5;6;7;9;11;14;17;24;26;33;34;37;40;47;51;53;56;64;69
2012-03-31;2;7;8;12;13;14;15;17;30;31;36;42;44;50;52;56;60;62;64;69
2012-03-30;1;6;8;11;12;14;15;16;21;29;35;36;40;42;55;57;58;60;61;67
2012-03-29;2;6;17;20;23;24;28;30;33;34;37;42;43;49;52;53;54;55;60;63
2012-03-28;3;5;6;7;11;16;19;23;24;25;28;29;34;35;40;41;52;58;61;70
2012-03-27;1;2;3;5;6;11;15;26;29;31;34;40;45;55;58;59;61;65;66;70
2012-03-26;4;6;7;13;15;18;27;28;30;32;45;46;48;49;55;56;57;59;63;65
2012-03-24;4;10;13;16;20;21;24;25;29;31;32;34;36;38;41;43;47;49;62;69
2012-03-23;3;8;13;14;16;18;22;23;24;25;26;27;33;34;39;40;45;52;64;65
2012-03-22;4;5;10;14;18;21;22;38;42;48;50;51;52;54;58;60;62;65;68;69
2012-03-21;2;3;14;17;18;19;20;21;22;23;24;27;32;34;41;44;54;56;63;66
2012-03-20;1;8;10;11;12;16;18;21;25;34;38;40;46;48;49;51;59;63;65;70
2012-03-19;2;8;11;13;20;21;27;29;30;33;38;40;43;46;52;54;59;62;63;64
2012-03-17;2;3;4;7;9;18;20;29;39;40;42;45;46;55;59;60;61;62;63;66
2012-03-16;8;9;10;12;14;15;17;20;21;23;24;31;32;34;35;36;41;51;60;64
2012-03-15;3;10;12;14;15;16;22;25;28;31;33;38;40;41;56;60;61;65;68;69
2012-03-14;3;12;13;14;15;22;25;28;30;36;39;43;47;50;51;56;57;62;66;67
2012-03-13;1;4;6;11;22;32;33;38;41;44;48;49;53;54;56;57;59;61;64;67
2012-03-12;5;18;21;22;24;27;28;30;33;38;39;40;44;46;51;53;55;59;67;68
2012-03-10;1;5;11;12;18;19;23;31;33;38;39;43;47;51;54;56;65;66;67;69
2012-03-09;1;2;3;5;6;8;15;19;24;29;30;31;39;42;44;46;52;59;62;65
2012-03-08;2;4;12;16;17;21;23;26;27;30;32;36;41;46;51;52;54;57;58;62
2012-03-07;3;4;5;6;7;13;26;27;29;34;36;39;42;43;46;47;51;58;64;65
2012-03-06;10;23;29;30;31;32;33;34;38;41;42;47;53;55;58;60;62;64;65;67
2012-03-05;3;8;9;11;20;26;36;37;38;39;41;43;44;46;50;55;56;66;67;70
2012-03-03;4;6;9;13;17;19;25;29;34;38;41;45;47;50;51;56;61;63;65;70
2012-03-02;2;5;8;12;15;18;21;22;30;35;40;42;50;54;58;59;60;63;64;66
2012-03-01;3;6;7;10;12;19;20;22;27;34;35;37;45;48;51;53;61;62;63;67
2012-02-29;1;5;7;13;19;21;29;32;34;36;37;40;42;45;48;49;50;51;60;64
2012-02-28;3;4;9;11;16;19;27;28;30;35;39;41;42;46;47;48;49;53;62;68
2012-02-27;4;5;6;11;15;17;18;22;23;26;28;38;42;43;44;52;57;59;63;67
2012-02-25;1;2;4;5;10;11;12;15;24;33;34;42;43;45;47;50;52;55;59;66
2012-02-24;1;4;6;7;10;11;19;25;29;30;34;40;45;48;51;52;53;54;56;60
2012-02-23;14;15;19;29;30;34;35;40;42;44;45;47;48;49;52;53;56;57;64;67
2012-02-22;8;10;11;17;18;22;27;30;32;37;39;41;44;49;51;55;57;58;63;70
2012-02-21;2;9;10;14;17;18;21;23;25;26;32;34;35;40;48;51;53;54;58;61
2012-02-20;1;11;13;14;22;25;26;29;31;33;38;39;49;52;58;61;62;65;67;70
2012-02-18;4;12;13;19;20;26;28;31;38;41;44;45;48;51;55;57;58;60;66;70
2012-02-17;2;7;12;14;21;22;24;26;28;33;37;38;47;50;51;52;54;59;60;61
2012-02-16;2;5;7;9;18;21;24;26;31;37;41;43;46;55;56;59;60;61;62;64
2012-02-15;2;3;6;7;8;12;13;16;24;26;28;33;34;41;48;59;62;65;67;68
2012-02-14;1;4;9;14;18;19;21;26;32;34;37;42;43;54;58;60;61;62;63;64
2012-02-13;5;7;20;22;23;25;27;30;34;39;40;45;47;48;50;52;57;58;64;70
2012-02-11;1;20;21;25;26;28;29;32;35;36;40;42;43;44;48;52;53;61;64;68
2012-02-10;5;6;7;8;12;16;18;22;23;30;35;39;42;44;56;58;59;60;65;68
2012-02-09;3;10;13;14;15;21;25;29;37;41;43;45;49;54;56;57;61;65;66;68
2012-02-08;4;5;7;13;17;28;31;36;38;40;42;45;49;52;54;60;61;63;64;69
2012-02-07;1;4;6;9;13;14;15;20;27;28;30;31;34;35;48;52;53;55;64;69
2012-02-06;5;6;9;14;16;20;22;23;29;32;34;40;49;51;53;60;61;64;68;69
2012-02-04;3;15;18;19;20;23;27;28;29;30;33;38;39;41;53;54;56;58;60;64
2012-02-03;2;3;6;9;13;20;24;26;30;32;42;43;49;55;58;60;61;62;64;68
2012-02-02;4;6;15;19;20;35;38;39;43;46;47;48;49;56;60;61;62;66;68;70
2012-02-01;10;14;17;20;22;26;27;30;39;42;44;46;47;49;57;59;62;63;64;65
2012-01-31;1;2;8;13;16;17;20;27;32;33;36;45;46;47;49;56;57;58;61;62
2012-01-30;5;8;9;14;17;30;32;33;34;36;38;46;54;57;60;61;62;63;65;68
2012-01-28;4;5;12;14;19;20;23;24;25;26;28;39;42;43;46;49;54;55;57;60
2012-01-27;6;7;10;12;13;14;19;23;24;31;34;36;39;46;51;53;54;59;67;70
2012-01-26;1;4;5;13;15;20;23;24;25;29;33;34;35;37;38;45;49;51;68;69
2012-01-25;9;12;15;18;19;26;27;28;29;32;36;38;43;45;50;56;61;63;67;70
2012-01-24;1;3;5;10;14;16;17;20;23;27;29;33;37;48;52;54;58;60;64;69
2012-01-23;6;8;9;11;12;17;18;33;35;36;38;46;48;55;60;61;62;66;67;68
2012-01-21;3;4;5;6;8;16;17;21;24;31;36;43;44;47;51;60;64;65;68;69
2012-01-20;1;7;10;11;17;18;24;29;36;38;40;42;45;51;52;53;54;55;68;69
2012-01-19;3;4;9;13;14;17;19;20;21;24;32;33;34;37;43;45;49;55;57;64
2012-01-18;10;11;13;15;16;21;31;32;38;42;44;49;50;53;58;59;65;67;68;70
